vid,score
n3214st6phy,0
s3214gpb6ig,1
y3214p1kz5h,1
m3214bwv8s5,0
q3214c6bjkm,0
m3214nuoqmr,0
f3214gj9ebb,1
q3214ggzhbd,1
a3214q5hd40,1
m3221gowv3x,0
p3214clrzjo,0
g32141ovsvv,0
l3214zp6zbr,1
w3214sw7fgx,0
c3214pheo7v,1
i3214gkbnre,1
h32148pgi71,0
a3214u1m5co,0
c3214v15bes,0
z32148hhrll,0
o3221nrvlzy,1
g3214eiqm5z,0
n32140v4gfm,1
u32144krz2e,0
v3214svtavx,1
x3214b0gjk7,0
i32149l3ff3,0
v32143cgxm2,0
s3214zzv827,0
v3214sxlwm3,0
q3214obhdnc,0
d32219pu7wc,0
d3214y8v5bf,1
d3214gajqrr,1
w32140jmtsm,1
d32145ec8zh,1
l3214q38z3a,0
s3214p8rsbz,1
p3214ysydbp,0
g32144i9djk,0
k3214lyj0p9,1
e3214za6m5i,0
j3221c4pw91,0
h3213bf9mbc,1
g3214lkrz7o,0
j3214cqh23q,0
a3214doi5gl,0
i3214966fdu,1
v32145qxp9s,1
a3214xtz7kn,0
e3214nv279k,0
b321463ypkx,0
c3214x4kuie,0
s3221o1ovor,0
z3214sd20wg,0
i32144j71ct,1
w3214j1hpaq,0
y3214a14mgc,0
h3214krqlzo,1
s3214l1ybnk,0
v3214y8v5of,0
l3214lvg03s,1
w3214m6nox5,0
q32149bmkbh,0
c32212w2dr6,0
h3214g6j84s,0
d32149r9rgc,0
h3214dhyhtq,0
y3214y4iz1c,0
x3214ggnzmt,0
i3214xho9vq,1
k3214if1pvw,0
v3214qsy4u8,1
a3214l7rkpo,0
z3214s602mh,0
b32156r29qi,1
r3221uyph7t,1
i3214m9egle,1
q3214hitbyg,0
r3214koka0l,0
j3214915ikw,1
t3214aaw9hm,1
q3214mgas1f,1
z3214lszdxq,0
o3214q1czde,0
x3214iokn2d,0
i3214gxtnqz,0
k3221xp6vnx,0
x32147fkykj,1
r3214yzff3y,1
t3214ywn65z,0
v3214o31kkd,0
z3214z6rspf,0
i32141r3qe9,1
b3214lzm2fm,0
k3214qi2zov,0
m3214coo2rp,0
l3214127lf0,0
l3221d8tewx,0
i3214tmaaw6,0
h3212m1jr5z,1
n32143lkpmw,0
b3214e9hfn7,1
k3214wzyhcm,0
w32148hl716,0
o32146ts2l0,0
m321440n5h8,0
l3214bgwv3w,0
o3214nla8c0,0
g3221p6lb2m,0
r3214t84y9w,0
m3214vocizl,0
r3214a0yguq,0
p3214sbbgc5,0
y3214syc2vb,0
j3214160yso,0
c3214s57yn2,0
v3214umgkab,1
b3214xo6z9x,1
k1436jprtoj,0
z32216kc74l,1
q3213sqdzix,0
z14363ggzqc,0
b3214a8b5u1,0
b3214ostq5q,0
x3213r92erf,0
n32149v667q,0
y32149sowgb,0
s32147uhfh7,0
q32140lu2b1,0
h3214rkmv3z,0
f3221226iei,0
t3214eg0n68,0
a3214i73er2,0
m3214aal3rp,1
t3214arr2k5,0
v32141603zv,0
w32147wiw83,0
o3214dqtysc,0
o3214h4zdpz,0
q32141pblj3,0
b3214qbz9ah,0
s32210bh5z8,0
o3214rnf8gd,0
q3214b3yiyg,0
i3212t9eflv,0
w3214t3ffvg,0
y3214dj2sv7,0
v32141l3bp1,0
g32145ofn8p,0
r3214t7fu9q,0
g3214nywiak,0
b32141mku2n,0
x3221gjrbn2,0
g32143qxhfz,0
k3214tzi3ki,0
x3214qtndev,1
u3213u4zk5q,0
a3214ueq9ql,1
t3214odee2o,0
k0035nkyyme,0
s3214w7z1hp,1
z3213r2rw6r,0
s3214nsgmuk,1
c3221v91hjm,0
o3214j5cpvp,0
o3214c5xlyb,0
v3214cbk0me,0
z3214pbi7o3,1
f3214qd0qhb,0
w3214hlxazm,1
w3214cjou2j,0
h32141edzo9,0
i32145pttot,0
b3214gj57pe,0
u32213pxk50,0
u3214j1cdlw,0
j32148yag2e,0
l3214z1ene8,0
u321419donx,1
w3214mknhaf,0
d3214gx07pb,1
j3214ng8c9k,1
c321438gg4u,0
o3214nw9ixx,1
m3214a999ud,1
u3212nt1cqe,1
n3221x21j2r,0
c3214y81bz8,0
t32148nut8j,0
g32140wzbb2,0
f3214yn1a6e,0
z3214w7ee4k,1
f3214ltgr7p,0
r3214483hqv,1
c3214jsydyo,0
s3214asrl91,1
f3214agfm6u,0
o3221yr0lzj,0
x3214ni03dc,0
c3214twtmax,0
m32133r6ksw,0
x3214s3kbyh,1
c32142nrcjc,0
m32146nuif7,0
s32148toxu4,0
q3214ifbidw,1
s3214yk8dwf,1
w32149dicwr,0
k3221in1g28,0
k3214jb4at2,0
u3214bupq06,0
d321441hey0,0
m3214xtea9a,1
f3214nppwog,1
f3214onoytg,1
z3214vc6dt2,1
b3214ag5r4x,0
q3214ri5h2f,1
k32144yhm59,1
p3221utisb1,0
o3214m4is1t,0
y321461cbcb,1
t32144shzi8,0
x3214gxl9za,0
p3214eqwtni,1
a32142wtyxw,0
m3214vop20s,0
z3213510b1w,1
d3213l8ykhe,1
v0035m4j802,0
b3221jtoe7s,0
l3213eig6y5,0
d3214e8ne2k,1
y3214hurybj,0
j32142npzkv,0
a32132lwfm6,0
l3214vdsqnw,0
v3214vn7vlj,0
q3214lgt4np,0
t3213ox064f,0
y3214ysblja,0
y3221dj32s1,0
c3214m0qivq,0
z3213qv5zbi,1
v3214j5n2an,0
u3214putdo0,0
a3213oeobfm,0
u32147j2ub0,1
x3214v6irea,0
l3214d4s1ma,0
m32148jgue1,0
n3214op059t,1
l3221z3muqn,0
g3214jf1cgp,0
g3213d4wdy1,0
b3214mivduv,1
g3214o2t7nd,0
x32143xdrij,0
g3214ubt35k,0
k3214n5ph8r,1
x32149jmbrd,1
x3214f77fi2,1
z3212grf9m9,0
l3221daoojw,0
u321351s41m,0
q3214auu7z0,0
l3214jyu54k,0
y3214y40k57,0
y3214lu8jue,0
y3214hmkyo2,0
h32134cmowg,0
n3214d824uj,0
f3214ozy9g1,0
w3213lvnfnm,0
q3221odg5dd,0
o3214rucb1k,0
h32144hmfei,1
p3214v57pf3,0
e3214i5mc62,0
e3214bsx94q,0
p32144pe3b8,0
h3214q2hjt8,0
h3214g35hat,0
o3214t09u23,0
l32144853w9,0
h3221p13c5u,0
e3214pw67bv,1
u3214u9rkao,1
f3213vk6d3z,1
w3214cqf2t2,0
e3214otxexv,1
q3213oexpmb,0
f3213vgue8s,0
q3213ebbxf7,0
y3213abvg10,1
e3213iyw0ss,1
x3215r0cmpm,1
p32211a1br4,0
z3213trfh5u,1
g3213vc1haw,0
f3213cb81km,0
a3213lg1hzp,0
a3213rj5l1e,0
i3213iks7db,0
a3213yxi1gu,1
u3213ujm18h,0
g3213c1cuwp,0
d3213xzswb7,0
c3221mf8qpk,0
k3213506v7j,0
h3213cq69vj,0
k3213lliu3s,1
l3213ggh56w,0
q3213mzk5u2,0
t32135osgxy,1
j3213j3fvqj,1
f321392778f,0
s321368kue8,0
e3213v7cc83,1
j3221vvurzu,0
v321386pls9,0
g3213hjz474,1
n3213hg0zjv,1
u3213g0hmm1,1
o3213yb739w,0
h32134uzlib,1
m3213nkk4k9,0
k3213p2wfx2,1
w3213pszh2f,0
a3213b35n6e,0
l32217qoqfi,0
e3213f3u4jp,1
i3213m4d09w,1
z3213asn7nh,0
t3213jh1hht,1
x3213y1ly7i,0
p3213ltt79g,0
f3213exhvna,1
b3213warw1e,1
w3213lgcd4x,0
a3213x54iaq,0
p322155noj7,0
q32131xxdrf,1
l3213axt8u3,1
n32139evpqd,0
c321361o8qw,0
n3213tyqi6p,0
c3213es0b48,1
y32130onqeo,1
f3213fzjxx0,1
d3213l1ogtp,0
s3213zgzs4c,1
w3221gfb9aw,0
n3213wianf4,0
w3213exdklt,0
z32137mpy4g,0
g3213qhsk1d,1
x3213xqhokr,0
x3213ayjlc8,0
j3213thea5p,0
n3213s4dyj8,0
c3213hpe10b,0
g3213rdl5sc,1
y3221rzhwjr,0
b3213h65cr8,1
v3213oi69hu,0
b3213aoxghq,0
s32136fc47i,0
h32138hk5bu,0
b3213xs1ifu,0
m32136l5g0y,0
u3213j1lid4,0
d3213ymufhq,0
l32133xnkgi,0
c3221yziyxe,0
s3213damd0k,0
j3213qgouv2,0
q3213x4yanf,1
o32138agqp0,1
z32131ufdp2,1
y3213q0xhj8,0
e321372qe4r,1
r3213xt9d8x,1
t3213ob4yhu,0
p3213y6d2mw,0
r32218j1d22,0
k3213yibb8b,0
m3213gfcgzu,1
f3213zwi87q,0
u3213lpwhau,1
z3213o56eqo,0
v3213ydjipc,0
r3213e3u6x6,0
x3213x153ce,0
o32133u00wl,0
g3213qqyyh4,0
o3221m4bxft,0
i3213vk7k24,0
g32135m7mrh,0
i3213cfs7sv,0
u3212zj0xie,0
e3213fyb6ma,1
b3213ecsqqm,0
m3213rwg8eo,0
b3213855pdq,0
k3213ycw4kt,0
d3213qstxvi,0
z3201parvri,2
x3221bj5778,0
n3213pt4c7s,0
w3213simzpn,1
m3213fixvdo,1
x3213vsbngi,0
l3213np0xsl,1
z32132zmk16,0
p3213qnq5o5,0
a3212p64q8c,0
p3213adsw5m,1
j3213tdmvz7,0
g3221aoegc1,0
q3213yqxon0,0
x3212q99hdp,0
r3213yv5fhf,0
l3213udvaow,1
z3213igv1qc,1
w3213pbibe8,0
f3213kv9dft,1
n3213hedns4,1
w3213wg3z7k,1
j3213syxymm,0
v3221jtprhw,0
c32136vrt7r,1
a3213wv7rhz,0
d321373egad,0
r321335xt2o,1
d3213nqguxv,1
s3213xjo4ka,0
d3213levda1,0
y3213vqzx8u,0
c3213cpyim0,1
z3213k065xt,0
c00354dfr9g,0
d3213ajut9t,0
s3213faokrt,0
j3213lxlovb,0
p32139qp4kb,1
q32132a0kv4,1
b32134uxxjq,0
n3213eu5jxq,0
e3213mndxm6,1
f3213el4aes,1
b3213301phf,0
d3221clt4ki,0
d321356sheb,0
n3213pjmppx,1
c321397vffw,1
i3213u5krhk,0
k3213eas60b,0
m32138bs8og,1
f3213p4jcsj,0
e32137oksou,0
i3213pek95m,0
k3213o6g7lp,0
t322192jits,0
a3213jvet72,0
e3213fkj5fn,0
p3213ji76c6,0
c321399sz3x,0
n3213fofy61,0
l3213ctog18,0
b3213qj8qgy,0
x3213q4b1kv,1
a3213wi1dk6,0
l3213twwttb,0
c0035xz65kb,0
y3213t5zsfq,0
s32132bx14j,0
a32139qsa93,0
f3213l2m84w,0
l3213xcq1q7,0
c3213sl6f6s,0
f3213armj55,0
m3213pg9kxq,0
x32125dtbhc,1
x3212dpfu0e,0
k3221u412yj,0
x321230jsy2,0
r3212gsblyu,0
s32129vif5j,0
w3213lccdc3,0
o3213vj0x1a,0
t3213dcw2aj,0
o32132ku6rh,0
g3213kxgsqt,1
w3213oqmo4s,0
u3213er7sko,0
l32216t8qvj,0
r3213t3p8tu,0
n32135qxumm,1
w3213hrb1vw,0
r321329tjnx,0
z3213twcp3h,0
p3213i2aiix,0
v3213icgb46,0
y3213loa0qd,0
e3213woj1m6,0
j32139sw6w7,1
z3221nfe97s,0
m32131r3d56,0
d3213glafrl,0
w3213z4le2d,0
r3213bwxrgb,0
b3213lrdgxs,0
q32134rjxib,0
r32131tkbz7,0
h3213upfmx3,0
q3213o963as,1
x3213pb24pl,0
p3221ny3fnb,0
x321344zrbz,0
m3213dyn807,0
o3213kaogdy,0
k32135vxgnb,0
c3213va8m0t,1
p32133m94rf,0
i3213f9t977,0
l32134p78eh,0
q32135wqcxq,1
g32132hqdu0,0
z3221kaoq8b,0
k32132strib,0
y32137z3b3q,1
s3213pvtocq,1
a3213dgbs6q,0
t3213v0o9g0,0
z3213n9op0f,0
c3213arl85z,1
o3213599tf9,0
l3213p9q31q,0
y3213gr0rvl,0
a0035omb4bw,0
k3213iaawc9,0
b3213nfvf21,0
g3213q2c3uj,0
q321363dsfu,0
u321331slml,0
r3213b85c8e,1
s3213ip1ryd,1
j3213uds226,0
f3213752aed,0
y32138bmi1l,1
j3221pmoh6m,0
k3213tif28v,1
b3213bit9tt,0
v32130o89nx,0
s321378m3ro,0
k32134x8scj,0
m3213o8y84n,0
g3213r1mx8h,0
q3213yecdlx,0
y3213i4ywj7,1
h3213hiuzzh,0
p3221ma2ry8,0
f3213g7a933,0
l3213acg5wz,0
o3213p30s2k,0
q3213xut2bq,0
c32133tpou1,0
s3213f4r9s2,1
r3213cxc12s,0
n3213va3euv,0
c3213gcs8l6,0
v3213f8kot3,0
h3221vjb9a7,0
e32136spkwj,1
i32133x8tgn,0
a3213vijgp9,0
u3213l9whid,0
y3213ozhaco,1
r3213bi27qa,1
u32137770ip,1
b3213myhddg,0
p3213kl45n9,0
j3213v8w7sv,0
z3221rxurn3,0
a3213ikf786,0
q3213bc8tvz,0
h32139xpdg8,1
h32135t30qb,1
e3213274nb5,0
j3213jg9dyf,0
w3213n4gjap,1
w3213n58g9k,0
z32133svmdy,0
e32139rxvhx,0
h0035sm552r,0
t3213z7flva,0
c3213r872bo,0
d3213w9n2sz,0
i3213vk7z86,0
j32135zx4di,0
c3213je50rr,1
a3213mf99mr,1
e3213e4dsz6,0
c3213kimm3h,0
o321395dwww,0
k32212yklus,0
i32131h34k6,0
m3213b4a3ny,0
e3213bx5er4,0
v3213b0nxz2,1
u3213nszudm,0
k321381bk06,0
i3213q5nxt6,0
h3213l1kui5,1
p3213puvrtp,1
i3213s1cp8d,0
i3221rrplum,0
q3213ggwwgj,0
u32135dqmsu,1
z3213k9d62g,0
f3213kthv98,0
e32139seh3x,1
r3213eat1t8,0
k3213m7nzeg,0
n3213b0a44z,0
l32138eg4xt,0
l3213sx7nm8,0
k3215f0cs5l,0
l3221g1h9um,0
s3213lfp4qg,0
f3213utvdxe,0
m3213kdgdmd,1
g3213v6g4vg,0
u32137j1x4k,0
w32135t6byk,1
m3213q1oxly,0
n3213o40nli,0
e3213z24gdt,0
f321399cycb,1
q3221aiq2y7,0
h32133n7pbi,0
p3213zvu3x9,1
f3213vkyrby,1
d3213iirbjb,1
i3213t0rh5y,0
w3213t0qsok,0
l32135tk6av,0
i3213bjlkgy,0
f32139e10xp,0
a3213p2649w,1
w3221kpm5pd,0
o3213sqmyj7,0
o32138x3to1,0
o3213puzu57,0
l3213stdg1j,0
m3213xjtr2v,1
w3213hyzzke,0
d32135qpqmi,0
h321308idqi,0
m3213adspni,1
x3213151o5a,1
t3221kjovwl,0
o3213ohil0r,0
z3213fu7yvg,0
v3213kqs0wr,0
k3213mtc64e,0
n32139jqy1o,0
c3213ncnkxz,0
l3213snhcb6,0
o3213qr07vk,0
f32134txyni,0
d3221aqcy8b,0
n3213e83ee0,0
j3213bap9f2,0
q32138h3wh5,0
g321308reyw,0
y3213rrigjk,0
t32138pppeq,0
c3213tvd2p9,1
g3213uc2nc5,0
m3213fwc72q,0
p3213w9sjh0,0
q3221xx3mv6,0
z321305wnlv,0
v3213dehj6r,1
v3213z87a4e,0
k3213ywm7ki,1
o3213sp339e,1
f3213jwzffc,0
e3213ip8gg0,0
r32131togll,1
i32136xzmqz,0
x3213iktvjd,0
a32211kos2l,1
o3213v94uo6,1
w1436ma4dme,0
t1436a422f7,0
a3213mnns38,0
o3213zodo9j,0
w3213kcpz2f,0
s3213vj4x7b,0
o3213d8d5zi,0
p3213u84lzg,0
l32134v2c7a,0
k32210x4xu1,0
w32134g523c,0
f3213yjafvd,0
w3213isd6rh,0
d3213p0c4ds,0
b3213ohv0a9,0
v3213xrhy2w,0
y3213z23u4v,0
v3213izbji9,0
v32135hbccj,0
w32136ev91l,0
f3221i5x1yy,0
i3213niwn52,0
n3213jrdk1w,0
k3213xr001g,0
c3213rturya,0
t3213o8i9li,0
y321387rgn1,1
s3213ji9xqr,0
e3213kszu7g,1
u3213wx6jdd,0
m3213zdktmm,1
d3221v4qoeh,0
u3213yx7hyc,1
w32136eyfil,1
h3213pcveup,0
v3213gyd5yp,0
c32131uxega,1
k32130jndd5,0
y32134v70g1,1
q32130bpyx0,1
e3213mwk7z4,0
h3213fc5u9v,1
w0924y547vb,0
i3215ibij9b,0
d3221sg576j,0
q3213ear71l,0
l3213vgx3o8,0
s3213greiat,1
w3213xbqub4,0
k3213kar4h5,1
r3213np0rz2,0
p3213u7rlzx,0
o3213nl1qz1,0
h3213xn97xx,0
q3213qol0l9,0
i3221ah3ztf,0
f321399p7z3,0
d3213fac0kf,1
z32131mgvco,0
w3213tg7pcy,0
r32135foj35,1
g3213v5fsm6,0
k3213da5fl8,0
o3213nwf406,0
o3213nu7u3l,0
c3213du8gny,0
u32213lahjo,0
f3213kr2u82,0
i3213bayzd3,0
i3213kp8gsa,0
d3213r2qpey,0
h3213ryw577,0
c3213uu6jfx,0
o32139xvbpo,0
q3213z2t6k1,0
x3213xyc9ez,0
r3213ik55ho,1
n0035ehzrsd,0
x3213sanndz,0
z3213wnnem4,0
i3213grlif2,0
x3213qndu5m,0
g3213hete2p,0
e3213m0tqs7,1
a3213d18e9m,0
k32132ldpma,0
l3213kel1xn,0
j3213gkhzv7,1
y3221vhbqpy,0
z3213fervof,0
c3213nzgdof,1
b3213xqq3cx,0
h32139msqo2,0
e3213sfkifs,1
n3213q3y4fp,0
b3213lphldl,1
c3213plouhf,0
j3213b2dvzv,1
n3213e3p5s6,0
w32211yd20d,0
k32130y7ww5,1
f32136sm9x7,0
t32134511jh,0
f0035r5rtyi,0
e3213qvyfg2,0
y32138df8vz,1
k3213118bo6,0
i1436ockz9f,0
v3213fibet3,0
q3213rpdetm,0
h3221e665qt,0
i3213hp4x08,0
e3213k41va7,2
f3213ot95z0,0
l321366waxa,1
c321316d14m,0
j32136vuv7g,0
l3213q4m0d4,0
p32138tg3tz,1
j3213d9hl0y,0
v32135ftr39,0
k3221apdyb4,0
a32139bmgtd,1
x3213ie1ia1,0
h32139rsozl,0
x3213kwwxnq,0
s32132jyx2b,0
a32136mjaeq,1
k32139o828o,0
g32130q1slq,0
k32137o038d,0
v321369hz9f,0
q3221nqhkck,0
z3213156pzk,1
v3213ok0rlc,0
j3213grkdi4,0
d3213dm01no,0
u3213vwggns,0
d3213suibo7,1
q3213lys1i0,1
e3213v75xay,0
i3213ugmt3c,0
r32139ppzj4,0
v3221r43760,0
g3213ug45et,0
h3213v75sho,0
b32137jxpdf,0
s3210yl8426,0
k321329e205,1
v32139glfxv,0
q32131sm2dv,0
u3213c3qqnc,1
n3213mhc1z1,0
g3213td3bfl,1
g32153j7q39,1
k3221k1zo9r,0
m3213dzanlf,0
e3213qu4fu0,0
q3213vd2aaq,0
g3213mgcqud,0
r3213gpa5ph,0
w3213djhe81,0
x3213jvvslt,0
d321346f7cu,0
b3213hd6ys1,0
x3213if41dk,0
q3213wz4316,0
q3213u0p7rc,0
k32132yaqax,0
w3213dn9vq2,0
j3213uff80f,1
u3213650f1w,0
c3213iggsw7,0
z3213wndelp,0
p32131bye1n,1
q321318mue1,1
u3221puqf39,0
w3213k0v3cd,1
n3213s9gv7r,1
d3213t387z8,0
w32133avojr,1
l3213ptgvaf,0
g3213vkk016,0
a3213d1cyz3,0
y3213dgwhec,1
q3213gg9m0c,1
i3213emi3bc,1
b3221u0ojvx,0
z3213ufvy4a,1
w3213ed9ove,1
w3213zgzt9z,0
t3213cn92c7,1
l3213rnqapk,0
y32138mto34,1
h14367r7zm8,0
o32134c8nb9,0
b32137a3rp9,0
x3213syvf4c,1
j3221fuc3dt,0
g3213ufjvh1,0
j3213lb2mu6,0
e3213hu6x9n,0
f32137q8v50,0
z3213uie778,1
m32139hkpx7,1
a3213tv56ug,1
f3213j43pnq,0
w32130ii39g,0
w3213gslnge,0
u0035rl20lw,0
e3213b2t40e,0
y3213zj2zhb,0
w3213jlca7o,0
j32130r6qb1,0
t3213131ss6,1
i3213pghdxr,0
w3213ufd50s,0
f3213syi97b,0
g3213j3jt9k,0
m3213f3df7z,0
i32217gebq3,0
a3213bd89ao,0
i3213k6rme5,0
d3213lp02jx,0
v3213vsigow,0
u3213lyj4ol,1
x3213tgzzre,1
d3213mj6kcz,1
d3213s4a7xu,0
x3213kempb8,0
e3213ghkf0n,0
x3221zjvtmo,0
k3213vg7t2k,0
w3213d2tm45,0
p3213wj8srv,0
i3213a6j0ak,0
i3213ttz3xz,0
b3213rcixf6,0
l3213h04n7b,1
y3213sinm0v,0
d3213zicnub,0
p1436dk7up1,0
t3221i7m5rm,1
z3213tb1a1l,0
b3213frce7x,0
w32136cxabw,0
g3213yhu5fz,0
m3213nurht4,0
y3213jg4pj8,0
d3213ws7idu,0
m32131v2x6e,0
j3213l09bx3,0
y0035r8sh08,0
k1437xjt6tp,1
e3213l1regm,0
g3213vagzjx,0
j3213aguohm,0
e3213y68ma5,0
d3213qq5twd,0
h3213z5lljn,1
z32132srgab,1
h3213dsx8ou,0
e3213map3ad,0
n3213l7iv9c,0
n3215898bzt,1
o322193mpbj,1
s3213sonnn2,0
x3213czxhje,0
n3213k48ry9,0
c3211841xlg,0
q3213jcpgo2,0
e3213zeh8e6,0
v3213azfdac,0
e3212e60xo4,0
k3213zup1ve,0
c3221sxj1ml,1
w3213n48e8p,0
s3213urchwt,0
c32139b3tmf,0
l32138w3p90,0
d3213cnrfrj,0
p32137k6dbd,0
g3213vo0w08,0
e3213wppw2c,0
n3213jv5vsc,0
j32130fpn7o,0
r3221xlzr7v,0
z3213tigx3g,1
l32139mh8rr,0
q3213n0ce75,1
n321357cclg,0
f32137h7h4t,0
l3213ttnab7,0
q3213feufvv,0
l32135i74s3,0
v32130vo46y,0
r3213jqfs5q,0
k3221rnkanx,0
z3213162ew5,0
t3213xu2rw4,0
b3213uh6z4d,1
k3213spzlas,1
s32134oostl,1
l3213v5gb8p,0
l3213ovj0yw,0
c3213d06zkj,0
e3213eft30d,0
j3213e14cjh,0
v322137h2ie,0
z321334oypx,0
o3213mh3xfo,0
c3213m81iz8,1
a3213vwdphm,0
k3213t32zoy,1
a3213r40w9w,1
j32136ttxkm,0
n3213bor5br,0
n3213fue83j,0
o32135wibbk,0
t3221fa7zhs,1
m32134p92om,0
r3213lrbtgg,0
b32133ewkb3,1
r3213kfbytz,0
z3213n3gg6e,0
h3213l158l3,0
z3213889oow,1
a32131c5ncn,0
c3213sothx4,0
a32134m9pp2,0
n32218so6ak,1
e3213vqd8ta,0
c321300qzld,1
v3213qgljm8,0
a3213sfwc0h,0
l3213r76xb0,1
q3213uejg9r,0
x32130r1ome,0
v003571mjoi,0
v3213ni5tza,0
x32131e0w9i,0
v322110d3a8,0
h3213049fzb,0
h321304x179,0
l3213n001yr,0
h32135mq4rn,0
d3213mpxsgo,0
v3212on7bkv,0
m3212igr2nz,0
b32128a1hcs,0
f32137ecoew,0
s3213ui9h1s,0
u0035ojcsa5,0
z32139kbnrs,0
i3213b7p2yp,1
k3213ulhw5d,0
c32139s9h67,0
t3213d4nnal,0
e321353lxl9,0
z32136mjhdm,0
r32136vkldx,1
a32130h288q,0
l3213pvnl07,0
i32212lni12,0
q3213vd5nmx,0
s3213jfe9va,0
y3213ql1s6h,0
f3213xnsbhn,0
s3213k2lhih,0
u3213mq5i6x,0
k3213a5fooh,1
n3213mda6h0,0
c3213ziey65,0
d32133590gq,0
n3215lh4dkt,0
n3221po78qr,0
l3213si3qxk,1
r3213tfnfx7,1
f3213m1qlj8,0
u3213j6agpo,1
f3213whgqhy,1
k3213yj7w7w,0
j3213lil7at,1
h3213rg0q4e,1
f32139o69yc,0
h0035wlxgjq,1
v3221xr4v7b,1
e3213lc0l2y,0
z32131f179q,1
r3213g5g2b4,0
v3213g9xo1m,0
h3213o6r4yi,0
c3213z3jefc,1
o3213gbrtaq,1
p3213z5w1xy,0
y32139zo405,0
j32134ci3w9,1
t3221h0bkdx,0
p3213mlqpdm,1
s321336op89,0
y3213c81lyj,0
w3213vn90m6,1
q32132lv7bt,0
m3213sd4c4f,0
x32134dt42f,0
q3213e22r91,1
e321369jcs4,0
i32132bt09m,1
h3220dp8qaa,0
j3213kvgisv,0
w32139utroj,1
p3212izge8t,1
v3213q4t8ni,1
m32134yqp02,0
n321329gxwv,0
w3213v0omiv,0
h3213g91gzh,0
k32132kahr6,1
a3213d4nmt8,1
b3221txr8wf,0
h3213h8kzvw,1
u3213d53wx1,0
x32131ouqql,0
r3213w25yai,0
y3213uds2xe,0
j3213fmuo3k,1
h3213mivugn,0
x3213dvy02i,1
m3213p1a5o3,0
u3213zviypr,1
x32213g7ya4,0
v3213hmlmi4,1
b3213cv0o4m,1
m3213fmevth,0
n32137ogzi5,1
i3213ota9sr,1
e3213k0421d,1
g3213n7xc7a,0
n3213wqdtzy,0
u32130k4xxu,1
q3213glex1k,0
d32215gnnig,0
u3213ut55xx,0
k3213qzr1nr,0
g32137dwkc8,0
m3213olp5vo,0
m3213g6obz4,1
s3213p6p5vr,0
o32135h1gdg,0
l3213fv4bqj,0
b3213hqj5vk,1
d3213yebej9,0
v3221gmw0zj,0
h3213c9jn8t,0
x32138qludf,0
d3212uw4qug,0
n3213ax4yzb,0
x3213thhiuk,0
a32130jmwup,0
s321329cw3w,1
c32138vqzq5,0
i3213jcwyho,0
d3213daflb0,0
i32219yng13,0
k3213txdrhn,0
r3213im1ncl,0
h3213lbe3oi,0
k3213dbnmwb,0
t3213i3x56h,0
k3213yiddts,0
j3213ew65r2,0
a3213o5zrr4,0
r3213a4p0iv,0
e3213gkj6et,0
h3221r62q4t,0
z32134fb58u,0
o3213iz9olh,0
l321305p4hy,0
f3213eyd0fd,1
h3212crvz45,0
n3213bq0ul5,1
x3213sax3g3,1
i32139pmthi,1
v3213fd7133,0
x3213jrpc54,0
e3220hyz3js,0
d3213ts32a2,1
d3213sxukrr,0
y3213ki7zr5,0
j32135tsvgm,0
s3213zu58sz,0
g3213fa78mr,0
z3213gtb5yu,0
h3213pfqnik,0
l3213ufs672,0
c32133l6g0d,0
t3220trjr9d,0
u32129pric8,0
c3213dk3jzr,0
w3213e7kz0h,0
r3213wfa46h,0
i3213e1vhul,0
d3213bgpi56,0
h3213bc03fm,1
a32122h7qpv,0
y3212czy7r3,0
m3212d9uhmx,0
d3221w9k2me,0
j32123c682y,0
j3212w4a4zi,1
i3212w34ha8,0
t3212es6c28,1
m3212u8wfu9,1
w3212zh0qic,0
c32127hnd4r,0
s3212ow3289,0
f32125327g2,0
t32127m41q8,0
j3220046456,0
c3212cd63li,0
c3212e4e5u4,0
c3212mt7t5c,0
n3212lggixl,0
s32128wtcyo,0
u3212vhlsh5,0
w3211ys9j4u,1
o321264j4bt,0
d3212b24qzp,0
l3212ii8lvq,0
k3220pqnvj5,1
d3212pg8t6q,0
n3212ioyx3r,1
x32129brni7,0
g3212gg0zej,0
n3212w66565,0
q3212xx9gtg,1
c3212exzeqf,1
b3212jo1yd3,1
a32120ifm11,1
c143691cvxs,0
t32209bvpjk,0
u1436krjvx5,0
t1436fjpbok,0
j3212pxgqku,0
u1436bqd331,1
n1436py3kzm,0
x32120w2zzr,0
q3212z8muw1,0
j3212eot96h,1
r3212mnt89j,0
f3212u5au8m,0
v3220uqqmze,0
g3212bwylmj,0
i3212nsrn18,0
p3212yg6rei,0
z3212nev02d,1
c3212cbb6wa,0
v3212bv69gh,0
a3212bqt3r8,0
w321249bd5g,0
n3212l8dec0,1
m3212wo2gzn,0
r3220se12m4,0
z3212ts9mdh,1
y3212mld4ly,0
q3212hco8gc,1
v3212uf23j6,0
p3212jsqdfk,1
a0035r6f7at,1
x3212iknaqh,1
d3212zrysm6,1
s3212g7dyjk,1
d3212zc87hj,0
e32205bgolk,0
a3212f6pbbr,0
e3212es5nsf,0
z32119t5ekt,0
h3212mpa2wv,0
t32120q8851,0
w3212lwj031,0
n3212g7yabm,1
e3212dg8mlw,0
g3212cjszpr,0
k321232pcqc,0
z3220hyd2nr,0
e3212u61ksf,0
